TransactionID,ato_risk_score,recommended_action
3427283,5.38,allow
3427634,4.39,allow
3427910,4.12,allow
3428126,3.98,allow
3428336,3.98,allow
3428392,4.02,allow
3429032,4.09,allow
3429104,4.44,allow
3429221,4.64,allow
3429232,5.01,allow
3429568,5.27,allow
3429878,4.27,allow
3430036,3.73,allow
3430162,3.53,allow
3430213,3.51,allow
3430339,3.5,allow
3430680,3.67,allow
3431088,3.87,allow
3431162,4.03,allow
3431461,4.19,allow
3431955,4.39,allow
3432120,4.63,allow
3432395,4.87,allow
3432416,3.98,allow
3432431,3.45,allow
3432711,3.09,allow
3432775,3.0,allow
3432923,2.88,allow
3433050,2.99,allow
3433575,3.1,allow
3433703,3.3,allow
3433823,3.59,allow
3433968,3.85,allow
3434478,53.98,step_up_auth
3434697,43.07,allow
3434810,39.81,allow
3434869,35.59,allow
3435127,32.2,allow
3435181,26.69,allow
3435232,21.48,allow
3435502,16.36,allow
3435631,14.06,allow
3435823,9.87,allow
3435871,2.99,allow
3437510,3.09,allow
3438326,3.54,allow
3438584,3.33,allow
3438594,3.56,allow
3439031,3.64,allow
3439047,3.84,allow
3439108,3.96,allow
3439156,4.05,allow
3439169,4.06,allow
3439829,4.06,allow
3439863,4.22,allow
3439982,4.42,allow
3440139,4.56,allow
3440454,4.69,allow
3442059,3.84,allow
3442060,3.99,allow
3442096,4.02,allow
3442410,4.07,allow
3442632,4.21,allow
3442932,4.34,allow
3443057,4.59,allow
3443183,4.87,allow
3443230,5.0,allow
3444183,5.05,allow
3444398,4.55,allow
3444707,4.39,allow
3445061,4.34,allow
3445109,4.42,allow
3445248,4.46,allow
3445627,4.49,allow
3445837,4.62,allow
3446007,3.82,allow
3446035,3.35,allow
3446037,3.06,allow
3446551,2.87,allow
3447348,3.08,allow
3447644,3.4,allow
3447715,3.75,allow
3447834,4.14,allow
3447918,4.52,allow
3448091,3.83,allow
3448153,3.5,allow
3448735,3.23,allow
3448795,3.29,allow
3448846,3.3,allow
3449053,3.34,allow
3449863,3.44,allow
3449938,3.71,allow
3450187,3.98,allow
3450539,4.25,allow
3450683,4.54,allow
3450905,4.75,allow
3451139,3.88,allow
3452189,3.48,allow
3452872,3.61,allow
3453018,3.8,allow
3453886,3.96,allow
3453888,3.42,allow
3453943,3.14,allow
3454464,2.97,allow
3454653,3.13,allow
3454676,3.26,allow
3454830,3.4,allow
3454958,3.56,allow
3455290,3.68,allow
3455819,3.82,allow
3456027,4.17,allow
3456059,4.42,allow
3457007,4.61,allow
3457144,4.18,allow
3457594,4.02,allow
3458110,3.96,allow
3458276,4.07,allow
3458417,4.16,allow
3458482,4.23,allow
3458506,4.49,allow
3458507,4.88,allow
3458516,5.21,allow
3458680,5.51,allow
3458776,5.57,allow
3459777,5.62,allow
3460392,40.74,allow
3460600,26.76,allow
3462730,18.56,allow
3462859,12.02,allow
3462940,8.57,allow
3463329,6.44,allow
3463577,5.29,allow
3463701,4.69,allow
3464128,3.93,allow
3464161,3.79,allow
3464187,4.47,allow
3464557,4.6,allow
3464606,3.77,allow
3464661,3.33,allow
3464669,3.07,allow
3464832,2.89,allow
3465027,2.83,allow
3465650,3.03,allow
3465667,3.28,allow
3465762,3.49,allow
3465969,3.74,allow
3465979,4.03,allow
3466132,4.3,allow
3466139,4.58,allow
3466178,4.69,allow
3466184,4.76,allow
3466241,4.73,allow
3466366,4.81,allow
3466784,4.91,allow
3467321,3.92,allow
3467330,3.77,allow
3467807,3.67,allow
3468004,3.7,allow
3468095,3.82,allow
3468109,7.39,allow
3468113,11.42,allow
3468114,15.99,allow
3468546,19.89,allow
3468694,19.45,allow
3468970,29.65,allow
3469005,29.0,allow
3469398,28.01,allow
3469487,23.07,allow
3469578,18.93,allow
3469696,9.4,allow
3469762,5.39,allow
3469877,3.81,allow
3470143,3.3,allow
3470358,3.43,allow
3471144,3.25,allow
3471711,3.56,allow
3471723,3.97,allow
3471727,4.3,allow
3471768,4.55,allow
3472768,4.74,allow
3473026,4.38,allow
3473536,4.15,allow
3474220,4.07,allow
3474307,4.14,allow
3474491,4.36,allow
3474580,4.53,allow
3474956,4.7,allow
3475146,3.77,allow
3475242,3.3,allow
3475636,3.03,allow
3476284,3.13,allow
3476644,3.28,allow
3476933,3.47,allow
3477005,3.71,allow
3477081,3.96,allow
3477338,4.22,allow
3478405,4.52,allow
3478700,4.22,allow
3478796,4.05,allow
3479216,3.9,allow
3479332,3.93,allow
3480473,4.47,allow
3480996,4.74,allow
3481127,3.9,allow
3481203,3.61,allow
3481260,3.42,allow
3481545,3.36,allow
3482819,3.44,allow
3482863,3.8,allow
3483073,4.31,allow
3483529,3.9,allow
3483576,3.85,allow
3483848,3.77,allow
3484194,3.78,allow
3484557,3.78,allow
3484968,2.87,allow
3484983,6.39,allow
3485524,6.93,allow
3486469,5.37,allow
3488146,4.65,allow
3488411,4.76,allow
3490464,3.64,allow
3490812,4.84,allow
3491477,5.16,allow
3491560,4.83,allow
3491918,4.21,allow
3492060,4.28,allow
3492403,4.38,allow
3492544,3.5,allow
3492995,3.07,allow
3493700,3.1,allow
3493826,3.29,allow
3494637,3.48,allow
3494654,3.76,allow
3494802,4.0,allow
3496481,4.19,allow
3496607,3.97,allow
3497111,3.85,allow
3497117,3.8,allow
3497431,3.7,allow
3497465,4.32,allow
3497544,4.31,allow
3497552,4.29,allow
3497598,4.13,allow
3497601,3.99,allow
3497647,3.89,allow
3497749,4.04,allow
3497898,4.26,allow
3497923,4.43,allow
3497965,4.48,allow
3498122,4.33,allow
3498651,4.22,allow
3499116,4.25,allow
3499911,3.41,allow
3499938,3.33,allow
3499982,3.27,allow
3499994,3.28,allow
3500001,3.27,allow
3500508,3.36,allow
3501144,3.48,allow
3501152,3.63,allow
3501156,3.73,allow
3501256,3.82,allow
3501364,3.86,allow
3501542,3.94,allow
3501622,4.02,allow
3501671,4.06,allow
3501919,4.11,allow
3502095,4.24,allow
3502205,4.41,allow
3502705,4.5,allow
3503044,3.67,allow
3503390,3.54,allow
3503409,3.53,allow
3503774,3.52,allow
3503779,3.6,allow
3503976,3.65,allow
3504025,3.74,allow
3504316,3.92,allow
3504802,4.1,allow
3504928,4.29,allow
3505685,3.47,allow
3505791,3.44,allow
3506223,3.45,allow
3506245,3.55,allow
3506421,3.64,allow
3506477,3.75,allow
3506480,3.86,allow
3506488,3.97,allow
3507017,4.02,allow
3507685,4.22,allow
3507803,3.54,allow
3508222,3.19,allow
3508805,3.23,allow
3509771,3.69,allow
3510526,3.92,allow
3511243,3.26,allow
3511510,3.29,allow
3511516,3.38,allow
3511550,3.43,allow
3511582,3.48,allow
3511619,4.16,allow
3511859,4.05,allow
3512515,3.83,allow
3512649,3.89,allow
3513194,3.99,allow
3513291,3.12,allow
3513429,3.25,allow
3513814,3.32,allow
3513820,6.06,allow
3513883,7.0,allow
3513943,7.69,allow
3514037,8.28,allow
3514264,9.09,allow
3514614,10.57,allow
3516273,13.45,allow
3517761,4.05,allow
3518090,3.1,allow
3518348,3.58,allow
3518658,3.79,allow
3518923,4.05,allow
3519427,3.37,allow
3519449,2.75,allow
3519914,3.67,allow
3520480,3.75,allow
3521189,3.78,allow
3521208,3.82,allow
3521466,9.7,allow
3521513,7.88,allow
3521668,6.98,allow
3522109,6.46,allow
3522110,4.77,allow
3523203,3.78,allow
3523699,3.73,allow
3523746,3.82,allow
3525203,3.82,allow
3525209,3.32,allow
3526037,2.87,allow
3526372,3.04,allow
3527787,3.21,allow
3528925,3.57,allow
3528979,3.44,allow
3529208,3.36,allow
3529247,3.41,allow
3529370,3.42,allow
3529585,3.47,allow
3530549,3.55,allow
3530570,3.71,allow
3530834,3.86,allow
3530943,4.01,allow
3530988,4.15,allow
3531075,3.35,allow
3531148,2.96,allow
3531221,2.76,allow
3531895,2.66,allow
3531991,2.86,allow
3533443,2.98,allow
3533501,3.32,allow
3534061,3.61,allow
3534217,3.12,allow
3534590,3.01,allow
3534779,3.02,allow
3534827,3.12,allow
3534915,3.11,allow
3534927,3.13,allow
3534936,3.17,allow
3535089,3.21,allow
3535179,3.25,allow
3535244,3.29,allow
3535571,3.39,allow
3535724,3.46,allow
3536362,3.64,allow
3536450,4.0,allow
3536853,2.95,allow
3536874,5.13,allow
3537070,5.8,allow
3537594,4.68,allow
3537597,4.1,allow
3537733,3.68,allow
3537914,3.52,allow
3537992,3.53,allow
3538042,3.45,allow
3538503,3.47,allow
3538769,2.49,allow
3538932,3.96,allow
3539602,4.19,allow
3539696,4.36,allow
3540123,4.66,allow
3540814,3.68,allow
3541000,9.18,allow
3541056,6.57,allow
3541322,5.41,allow
3541539,4.78,allow
3541759,4.17,allow
3542529,3.98,allow
3542943,4.02,allow
3543010,4.13,allow
3543126,4.18,allow
3543711,3.35,allow
3543809,3.25,allow
3544580,3.24,allow
3544941,7.28,allow
3544964,5.87,allow
3545471,5.04,allow
3545479,3.69,allow
3546002,3.03,allow
3546208,2.92,allow
3546221,2.93,allow
3546229,2.92,allow
3546865,2.94,allow
3546977,3.05,allow
3547276,3.46,allow
3547938,3.63,allow
3547979,3.85,allow
3549158,3.95,allow
3549393,3.52,allow
3549911,3.45,allow
3550575,3.5,allow
3551325,3.66,allow
3551739,3.91,allow
3552204,3.24,allow
3552217,3.17,allow
3552218,3.1,allow
3552220,3.06,allow
3552245,3.04,allow
3552321,3.02,allow
3552518,3.09,allow
3552574,3.17,allow
3553131,3.26,allow
3553243,3.4,allow
3553302,3.48,allow
3553465,3.55,allow
3554708,3.63,allow
3555694,3.15,allow
3555709,3.26,allow
3555712,3.3,allow
3555715,3.32,allow
3555719,3.35,allow
3555733,3.36,allow
3555755,3.38,allow
3555760,3.4,allow
3555896,3.42,allow
3555923,3.51,allow
3555925,3.6,allow
3555950,3.7,allow
3556183,3.95,allow
3556287,3.99,allow
3556339,3.91,allow
3556355,3.9,allow
3556742,3.98,allow
3556766,4.12,allow
3557033,4.19,allow
3557160,4.39,allow
3557241,3.5,allow
3557289,2.99,allow
3559925,2.72,allow
3560017,5.08,allow
3560047,3.59,allow
3561236,3.03,allow
3561344,3.08,allow
3561396,3.09,allow
3561612,3.11,allow
3563076,3.18,allow
3563082,2.78,allow
3563156,2.57,allow
3563178,2.47,allow
3563428,2.62,allow
3563468,2.83,allow
3563506,2.93,allow
3563588,3.03,allow
3563755,3.11,allow
3563767,3.2,allow
3564059,3.27,allow
3564239,3.35,allow
3564329,3.43,allow
3564395,3.5,allow
3565208,3.56,allow
3565656,3.05,allow
3565890,4.14,allow
3566205,5.19,allow
3566213,5.31,allow
3566596,5.15,allow
3567002,4.98,allow
3567964,4.89,allow
3568267,4.32,allow
3568770,4.21,allow
3568994,4.05,allow
3569261,3.89,allow
3569319,3.8,allow
3571311,3.88,allow
3571402,3.79,allow
3571404,12.17,allow
3571502,16.86,allow
3571539,13.74,allow
3571733,11.34,allow
3571902,9.19,allow
3573126,7.68,allow
3573200,6.07,allow
3573389,5.06,allow
3573495,4.43,allow
3573735,4.07,allow
3573738,3.61,allow
3574177,3.45,allow
3574463,3.61,allow
3574516,3.72,allow
3574639,3.8,allow
3574666,3.9,allow
3574886,4.02,allow
3575030,3.24,allow
3575080,2.87,allow
3575151,2.69,allow
3575592,2.59,allow
3575729,2.77,allow
3576531,2.9,allow
3576669,3.08,allow
3576861,3.22,allow
3576940,3.35,allow
3109744,19.0,allow
3241021,5.41,allow
3275799,1.92,allow
3413161,0.96,allow
3498592,19.52,allow
3504999,5.6,allow
3498663,19.52,allow
2987270,35.36,allow
2988374,33.78,allow
2990724,14.27,allow
2991429,5.21,allow
2991815,3.36,allow
2991838,2.67,allow
2991839,2.27,allow
2992449,2.14,allow
2992959,2.32,allow
2994033,1.99,allow
2994957,1.26,allow
2995517,0.84,allow
2995946,0.79,allow
2996380,0.75,allow
2996468,0.79,allow
2996478,0.73,allow
2996532,0.77,allow
2996724,0.68,allow
2996926,0.74,allow
2998462,0.73,allow
2998696,0.73,allow
2998750,0.74,allow
2999582,0.8,allow
3000049,19.58,allow
3000247,8.15,allow
3002682,3.33,allow
3002735,2.07,allow
3002837,1.48,allow
3002989,1.3,allow
3003158,1.33,allow
3003622,1.26,allow
3003923,1.04,allow
3004990,0.86,allow
3005077,0.91,allow
3005834,19.82,allow
3005932,8.21,allow
3005984,4.49,allow
3006069,3.11,allow
3006664,2.63,allow
3008362,2.47,allow
3008612,2.5,allow
3009121,2.15,allow
3011862,1.91,allow
3013773,1.67,allow
3014780,1.0,allow
3015773,0.92,allow
3017346,0.92,allow
3018471,29.27,allow
3018836,20.24,allow
3019337,9.49,allow
3019667,4.51,allow
3020304,2.46,allow
3020681,1.92,allow
3020689,1.62,allow
3021295,1.4,allow
3021520,1.38,allow
3021610,1.31,allow
3022022,0.91,allow
3023295,1.19,allow
3023797,1.17,allow
3024066,1.1,allow
3025524,12.73,allow
3025757,5.21,allow
3026087,2.62,allow
3026151,1.56,allow
3026280,1.14,allow
3026544,0.95,allow
3026943,0.79,allow
3027124,0.71,allow
3028208,0.66,allow
3028797,0.66,allow
3033762,0.73,allow
3035299,0.83,allow
3035925,0.82,allow
3036620,10.22,allow
3036813,2.96,allow
3036911,5.44,allow
3036934,2.32,allow
3037787,4.49,allow
3038174,19.52,allow
3038312,10.58,allow
3038316,6.09,allow
3042926,4.13,allow
3043230,2.8,allow
3043275,1.86,allow
3043472,1.18,allow
3043854,0.71,allow
3044569,9.6,allow
3045099,4.88,allow
3046538,1.76,allow
3047684,5.06,allow
3047817,7.97,allow
3048482,3.48,allow
3048776,1.75,allow
3049569,0.88,allow
3050807,0.59,allow
3051454,0.48,allow
3051613,6.67,allow
3051638,3.09,allow
3051950,12.09,allow
3051955,10.5,allow
3052886,7.36,allow
3053338,5.29,allow
3053606,4.45,allow
3053819,18.47,allow
3055456,11.17,allow
3055964,6.42,allow
3056037,3.22,allow
3056065,2.3,allow
3056821,1.39,allow
3056892,1.24,allow
3057477,5.35,allow
3058203,2.4,allow
3058606,1.34,allow
3058636,0.95,allow
3059001,0.92,allow
3061038,1.06,allow
3061164,1.07,allow
3062219,1.44,allow
3064314,1.37,allow
3064420,32.03,allow
3065426,14.4,allow
3066320,14.3,allow
3066952,6.67,allow
3067405,18.14,allow
3067861,7.9,allow
3068919,11.45,allow
3069152,4.24,allow
3069278,1.97,allow
3071138,4.37,allow
3071179,6.3,allow
3071297,17.24,allow
3071692,18.94,allow
3072189,14.76,allow
3072209,6.46,allow
3073196,2.76,allow
3075585,9.73,allow
3075863,10.78,allow
3076073,3.95,allow
3076095,1.99,allow
3076231,5.43,allow
3076750,3.67,allow
3077178,1.53,allow
3077401,0.76,allow
3077469,0.51,allow
3078572,0.45,allow
3078942,0.49,allow
3078975,0.59,allow
3079531,0.72,allow
3080391,0.72,allow
3082665,13.03,allow
3083117,5.36,allow
3085074,2.18,allow
3085358,1.35,allow
3086936,1.14,allow
3087899,3.95,allow
3091041,9.62,allow
3091382,5.11,allow
3091594,3.51,allow
3093118,2.24,allow
3093168,7.5,allow
3093730,4.41,allow
3094618,2.61,allow
3095034,17.16,allow
3096796,14.8,allow
3096932,9.46,allow
3097274,23.05,allow
3097395,26.46,allow
3097595,37.97,allow
3098093,41.19,allow
3098933,43.97,allow
3099551,45.51,step_up_auth
3099811,25.42,allow
3099822,28.54,allow
3100038,28.4,allow
3100179,30.2,allow
3100730,15.59,allow
3100944,7.87,allow
3101888,4.74,allow
3102323,3.78,allow
3102779,2.7,allow
3104741,3.09,allow
3104809,3.51,allow
3107593,16.28,allow
3107610,11.47,allow
3107622,3.55,allow
3107903,2.19,allow
3108423,1.75,allow
3109709,1.38,allow
3110898,1.35,allow
3112798,1.26,allow
3114751,1.34,allow
3114788,1.47,allow
3115110,1.29,allow
3116088,1.67,allow
3119205,2.07,allow
3119920,2.1,allow
3120198,2.11,allow
3120221,1.8,allow
3120266,1.6,allow
3121571,1.46,allow
3123901,1.28,allow
3124016,1.34,allow
3126159,1.43,allow
3126228,1.95,allow
3126922,2.21,allow
3127026,2.03,allow
3127244,1.9,allow
3129324,1.64,allow
3129929,1.49,allow
3134275,1.42,allow
3136235,2.09,allow
3136283,2.18,allow
3136438,2.06,allow
3136443,1.94,allow
3136841,1.68,allow
3136860,1.59,allow
3136873,1.59,allow
3137231,1.6,allow
3138075,1.61,allow
3138155,1.69,allow
3138604,2.51,allow
3138956,2.45,allow
3139079,2.51,allow
3139376,3.04,allow
3140606,2.43,allow
3140977,1.96,allow
3142374,1.74,allow
3143204,1.61,allow
3144296,31.73,allow
3144638,13.38,allow
3145140,6.82,allow
3145419,3.58,allow
3145480,2.71,allow
3145613,2.6,allow
3145693,2.24,allow
3145713,1.99,allow
3145835,1.96,allow
3146719,2.25,allow
3146849,1.3,allow
3146900,2.36,allow
3146902,2.46,allow
3147284,3.79,allow
3147361,5.13,allow
3148305,3.59,allow
3149864,2.66,allow
3149982,1.99,allow
3151557,1.7,allow
3152468,1.46,allow
3152811,1.39,allow
3153543,1.59,allow
3153962,1.41,allow
3154350,10.63,allow
3154398,5.82,allow
3154964,3.0,allow
3155116,2.1,allow
3155902,1.83,allow
3157333,1.73,allow
3157696,1.74,allow
3158114,1.95,allow
3158182,2.0,allow
3158824,2.1,allow
3160141,2.52,allow
3160934,3.51,allow
3161047,3.49,allow
3161409,2.85,allow
3162109,2.59,allow
3163187,2.31,allow
3163336,1.99,allow
3163573,1.75,allow
3163915,1.73,allow
3164005,2.53,allow
3164021,2.34,allow
3164208,2.21,allow
3164944,1.91,allow
3165912,2.04,allow
3165924,1.68,allow
3166270,1.39,allow
3166389,1.3,allow
3166779,1.26,allow
3167020,1.32,allow
3167401,1.73,allow
3167702,1.8,allow
3167718,2.05,allow
3167966,2.18,allow
3167994,2.18,allow
3169480,2.45,allow
3169897,2.44,allow
3170418,2.25,allow
3170887,2.25,allow
3171280,1.94,allow
3171524,1.88,allow
3171583,1.74,allow
3171891,1.75,allow
3172226,1.6,allow
3175122,1.64,allow
3175787,18.34,allow
3176020,7.88,allow
3176256,4.06,allow
3176613,4.46,allow
3176635,6.57,allow
3178006,4.5,allow
3178169,31.07,allow
3178190,10.08,allow
3178271,4.16,allow
3178917,2.36,allow
3178976,1.92,allow
3179431,1.89,allow
3179466,2.11,allow
3179867,2.24,allow
3180135,2.21,allow
3181082,2.48,allow
3181200,22.4,allow
3181796,9.87,allow
3182234,5.95,allow
3182727,3.67,allow
3182832,2.67,allow
3183782,2.53,allow
3184331,1.91,allow
3185257,1.79,allow
3185329,1.82,allow
3185528,1.96,allow
3187079,2.71,allow
3187331,3.37,allow
3187422,2.89,allow
3188723,2.77,allow
3188810,2.45,allow
3189875,2.27,allow
3190456,2.25,allow
3191213,2.36,allow
3191435,2.02,allow
3191912,1.78,allow
3191913,1.87,allow
3191914,1.66,allow
3191915,1.49,allow
3192078,1.37,allow
3192291,1.38,allow
3192394,13.27,allow
3192470,6.62,allow
3193095,4.21,allow
3193101,3.18,allow
3193781,2.57,allow
3194473,2.3,allow
3194778,2.01,allow
3194900,1.98,allow
3195227,1.84,allow
3196610,2.07,allow
3196615,2.19,allow
3196622,2.69,allow
3196664,2.65,allow
3196669,2.83,allow
3196747,2.36,allow
3196819,1.89,allow
3197861,1.74,allow
3198013,1.68,allow
3198858,1.54,allow
3199414,1.71,allow
3200243,1.83,allow
3200245,1.87,allow
3200325,1.85,allow
3200331,2.21,allow
3200583,2.28,allow
3200679,2.66,allow
3200755,2.55,allow
3200993,3.32,allow
3201215,4.14,allow
3201242,3.65,allow
3201650,3.01,allow
3201715,48.48,step_up_auth
3202216,29.82,allow
3202328,16.09,allow
3202615,9.78,allow
3203138,7.49,allow
3203207,5.57,allow
3203361,5.54,allow
3204271,5.72,allow
3204628,5.11,allow
3204861,4.87,allow
3205988,2.67,allow
3206054,2.71,allow
3206744,2.42,allow
3207186,2.44,allow
3207309,2.34,allow
3208674,2.48,allow
3209247,2.57,allow
3209419,2.68,allow
3209661,2.7,allow
3209678,2.77,allow
3210694,2.97,allow
3211733,3.64,allow
3213014,3.5,allow
3215918,3.62,allow
3215999,3.65,allow
3216009,3.56,allow
3217851,3.66,allow
3217854,3.53,allow
3217913,3.4,allow
3218542,3.03,allow
3218878,3.72,allow
3220322,3.66,allow
3220422,3.35,allow
3220527,3.01,allow
3221040,2.93,allow
3222235,2.45,allow
3222274,2.37,allow
3222373,2.34,allow
3222472,2.31,allow
3223540,2.27,allow
3223551,2.89,allow
3223782,3.1,allow
3223895,3.2,allow
3224610,3.11,allow
3225527,3.38,allow
3225536,3.19,allow
3225915,3.0,allow
3226433,2.57,allow
3226457,2.38,allow
3228026,2.22,allow
3229210,2.23,allow
3230360,2.24,allow
3230939,2.56,allow
3231072,2.92,allow
3232618,3.16,allow
3233507,22.1,allow
3233545,10.76,allow
3233566,5.81,allow
3234761,4.06,allow
3234861,3.43,allow
3235255,2.77,allow
3235592,2.35,allow
3236273,2.05,allow
3236486,15.68,allow
3236586,6.52,allow
3237137,3.73,allow
3237723,2.66,allow
3238496,2.18,allow
3238534,2.23,allow
3238541,2.69,allow
3238564,2.83,allow
3238576,2.91,allow
3238993,2.95,allow
3239099,3.34,allow
3239122,3.25,allow
3240252,3.33,allow
3242427,3.12,allow
3243497,3.33,allow
3245048,2.87,allow
3246053,2.85,allow
3246709,3.02,allow
3246741,22.18,allow
3247337,9.92,allow
3247793,4.68,allow
3248955,3.02,allow
3249273,2.5,allow
3249862,2.36,allow
3250958,2.03,allow
3251236,2.83,allow
3251616,3.28,allow
3251805,3.64,allow
3251919,3.26,allow
3252404,2.61,allow
3252664,2.19,allow
3254196,2.13,allow
3255066,2.06,allow
3255456,1.85,allow
3256563,1.84,allow
3256953,3.62,allow
3257132,27.29,allow
3257822,21.25,allow
3258177,7.05,allow
3258194,3.17,allow
3258244,1.92,allow
3258998,1.37,allow
3259174,1.15,allow
3261143,1.13,allow
3261368,1.29,allow
3262456,1.39,allow
3262485,1.39,allow
3263230,2.48,allow
3265329,2.48,allow
3265332,2.77,allow
3265983,3.78,allow
3266021,4.14,allow
3266041,3.94,allow
3266174,3.74,allow
3266366,3.38,allow
3267059,3.24,allow
3267788,3.53,allow
3268064,3.34,allow
3268419,2.99,allow
3268593,2.72,allow
3268637,3.07,allow
3268688,3.05,allow
3269812,2.93,allow
3269839,2.93,allow
3269943,2.93,allow
3271881,3.0,allow
3271943,3.37,allow
3272247,11.7,allow
3272859,7.95,allow
3273400,4.78,allow
3273545,3.86,allow
3273719,10.82,allow
3273904,4.9,allow
3274245,3.25,allow
3274246,2.43,allow
3274530,1.95,allow
3274722,1.89,allow
3275035,2.12,allow
3275081,2.36,allow
3275189,2.92,allow
3275223,3.68,allow
3275257,4.85,allow
3275450,5.38,allow
3275479,5.25,allow
3276344,4.69,allow
3276464,2.65,allow
3278364,2.23,allow
3278711,1.63,allow
3278729,1.47,allow
3278749,1.3,allow
3278754,1.45,allow
3278762,1.65,allow
3278821,1.84,allow
3279934,1.97,allow
3280235,2.11,allow
3280755,2.48,allow
3280768,2.58,allow
3281819,3.16,allow
3282403,2.98,allow
3282541,2.7,allow
3283447,2.64,allow
3284039,2.92,allow
3287652,3.19,allow
3287666,3.56,allow
3288533,4.06,allow
3289429,3.66,allow
3289880,3.57,allow
3291292,3.87,allow
3291327,3.51,allow
3291776,2.95,allow
3292051,3.35,allow
3295486,3.29,allow
3296647,3.06,allow
3296763,2.52,allow
3297675,2.32,allow
3298765,2.3,allow
3299903,2.5,allow
3299928,2.48,allow
3299933,2.34,allow
3300439,2.11,allow
3300451,2.3,allow
3301267,2.13,allow
3301448,1.68,allow
3301770,2.07,allow
3302572,1.99,allow
3302840,1.9,allow
3303644,1.93,allow
3303649,1.82,allow
3304416,1.71,allow
3305575,2.0,allow
3305723,2.15,allow
3306253,2.32,allow
3306845,3.8,allow
3307760,3.83,allow
3308849,3.39,allow
3309271,3.29,allow
3309334,3.22,allow
3309430,3.37,allow
3310146,4.36,allow
3310298,4.83,allow
3310360,4.58,allow
3310402,4.33,allow
3310898,4.26,allow
3310988,4.45,allow
